id,items_,filename,from_,to_
1910,n',cta0018.seg_B2,779198.0,782652.0
1911,i4,cta0018.seg_B2,782652.0,784116.0
1912,i4,cta0018.seg_B2,784116.0,785556.0
1913,k,cta0018.seg_B2,785556.0,788732.0
1914,a1,cta0018.seg_B2,788732.0,790552.0
1915,k,cta0018.seg_B2,790552.0,794696.0
1916,o0,cta0018.seg_B2,794696.0,797150.0
1917,v,cta0018.seg_B2,797150.0,799066.0
1918,a4,cta0018.seg_B2,799066.0,800682.0
1919,t,cta0018.seg_B2,800682.0,804188.0
1920,a4,cta0018.seg_B2,804188.0,806406.0
1921,s,cta0018.seg_B2,806406.0,810054.0
1922,p',cta0018.seg_B2,810054.0,814330.0
1923,i1,cta0018.seg_B2,814330.0,816340.0
1924,c,cta0018.seg_B2,816340.0,822428.0
1925,y1,cta0018.seg_B2,822428.0,823368.0
1926,a0,cta0018.seg_B2,823368.0,829506.0
1927,l',cta0018.seg_B2,829506.0,831584.0
1928,n,cta0018.seg_B2,831584.0,833702.0
1929,a4,cta0018.seg_B2,833702.0,835938.0
1930,v,cta0018.seg_B2,835938.0,838284.0
1931,a4,cta0018.seg_B2,838284.0,839782.0
1932,u1,cta0018.seg_B2,839782.0,842042.0
1933,ch,cta0018.seg_B2,842042.0,848462.0
1934,e0,cta0018.seg_B2,848462.0,851482.0
1935,b,cta0018.seg_B2,851482.0,854644.0
1936,n',cta0018.seg_B2,854644.0,856622.0
1937,i4,cta0018.seg_B2,856622.0,858694.0
1938,k,cta0018.seg_B2,858694.0,862596.0
1939,a4,cta0018.seg_B2,862596.0,864344.0
1940,p,cta0018.seg_B2,864344.0,868444.0
1941,a2,cta0018.seg_B2,868444.0,870654.0
1942,p',cta0018.seg_B2,870654.0,874962.0
1943,i1,cta0018.seg_B2,874962.0,877032.0
1944,r',cta0018.seg_B2,877032.0,878560.0
1945,i1,cta0018.seg_B2,878560.0,882168.0
1946,v,cta0018.seg_B2,882168.0,885940.0
1947,o0,cta0018.seg_B2,885940.0,890998.0
1948,d,cta0018.seg_B2,890998.0,894276.0
1949,u4,cta0018.seg_B2,894276.0,900250.0
1950,p,cta0018.seg_B2,925160.0,929724.0
1951,a2,cta0018.seg_B2,929724.0,933184.0
1952,ch,cta0018.seg_B2,933184.0,940492.0
1953,i1,cta0018.seg_B2,940492.0,942674.0
1954,m,cta0018.seg_B2,942674.0,947310.0
1955,u0,cta0018.seg_B2,947310.0,956540.0
1956,d,cta0018.seg_B2,976114.0,982514.0
1957,v',cta0018.seg_B2,982514.0,985370.0
1958,e0,cta0018.seg_B2,985370.0,988972.0
1959,h,cta0018.seg_B2,988972.0,994054.0
1960,a1,cta0018.seg_B2,994054.0,996842.0
1961,r,cta0018.seg_B2,996842.0,998524.0
1962,o0,cta0018.seg_B2,998524.0,1002074.0
1963,sh,cta0018.seg_B2,1002074.0,1007834.0
1964,y4,cta0018.seg_B2,1007834.0,1012088.0
1965,j,cta0018.seg_B2,1012088.0,1014288.0
1966,zh,cta0018.seg_B2,1014288.0,1019442.0
1967,e0,cta0018.seg_B2,1019442.0,1024126.0
1968,n',cta0018.seg_B2,1024126.0,1027306.0
1969,sc,cta0018.seg_B2,1027306.0,1033544.0
1970,i4,cta0018.seg_B2,1033544.0,1034946.0
1971,n,cta0018.seg_B2,1034946.0,1038088.0
1972,y4,cta0018.seg_B2,1038088.0,1043876.0
1973,g,cta0018.seg_B2,1059152.0,1063082.0
1974,a2,cta0018.seg_B2,1063082.0,1065232.0
1975,r',cta0018.seg_B2,1065232.0,1067142.0
1976,i1,cta0018.seg_B2,1067142.0,1069878.0
1977,ch,cta0018.seg_B2,1069878.0,1075680.0
1978,o0,cta0018.seg_B2,1075680.0,1078990.0
1979,l',cta0018.seg_B2,1078990.0,1081880.0
1980,u1,cta0018.seg_B2,1081880.0,1084476.0
1981,b',cta0018.seg_B2,1084476.0,1087970.0
1982,i0,cta0018.seg_B2,1087970.0,1092282.0
1983,f,cta0018.seg_B2,1092282.0,1096040.0
1984,sh,cta0018.seg_B2,1096040.0,1100032.0
1985,y4,cta0018.seg_B2,1100032.0,1103428.0
1986,j,cta0018.seg_B2,1103428.0,1105102.0
1987,d,cta0018.seg_B2,1105102.0,1109952.0
1988,m',cta0018.seg_B2,1109952.0,1113856.0
1989,i0,cta0018.seg_B2,1113856.0,1117562.0
1990,t,cta0018.seg_B2,1117562.0,1121816.0
1991,r',cta0018.seg_B2,1121816.0,1124032.0
1992,i4,cta0018.seg_B2,1124032.0,1126792.0
1993,j,cta0018.seg_B2,1126792.0,1129396.0
1994,v,cta0018.seg_B2,1129396.0,1132272.0
1995,a4,cta0018.seg_B2,1132272.0,1138732.0
1996,t,cta0018.seg_B2,1144532.0,1147424.0
1997,o0,cta0018.seg_B2,1147424.0,1154564.0
1998,zh,cta0018.seg_B2,1154564.0,1157838.0
1999,y4,cta0018.seg_B2,1157838.0,1160104.0
2000,h,cta0018.seg_B2,1160104.0,1164740.0
2001,a1,cta0018.seg_B2,1164740.0,1167556.0
2002,r,cta0018.seg_B2,1167556.0,1169156.0
2003,o0,cta0018.seg_B2,1169156.0,1173562.0
2004,sh,cta0018.seg_B2,1173562.0,1178740.0
2005,y4,cta0018.seg_B2,1178740.0,1179938.0
2006,v,cta0018.seg_B2,1179938.0,1182036.0
2007,a4,cta0018.seg_B2,1182036.0,1184208.0
2008,ch,cta0018.seg_B2,1184208.0,1190760.0
2009,i1,cta0018.seg_B2,1190760.0,1192408.0
2010,l,cta0018.seg_B2,1192408.0,1194220.0
2011,a1,cta0018.seg_B2,1194220.0,1197952.0
2012,v',cta0018.seg_B2,1197952.0,1201310.0
2013,e0,cta0018.seg_B2,1201310.0,1204818.0
2014,k,cta0018.seg_B2,1204818.0,1209850.0
2015,a4,cta0018.seg_B2,1209850.0,1215438.0
2016,i1,cta0018.seg_B2,1233968.0,1238948.0
2017,j,cta0018.seg_B2,1238948.0,1242292.0
2018,v,cta0018.seg_B2,1242292.0,1246040.0
2019,o0,cta0018.seg_B2,1246040.0,1249522.0
2020,d,cta0018.seg_B2,1249522.0,1254086.0
2021,o0,cta0018.seg_B2,1254086.0,1258570.0
2022,ch,cta0018.seg_B2,1258570.0,1264662.0
2023,n,cta0018.seg_B2,1264662.0,1267316.0
2024,a1,cta0018.seg_B2,1267316.0,1269576.0
2025,t,cta0018.seg_B2,1269576.0,1274344.0
2026,a0,cta0018.seg_B2,1274344.0,1279080.0
2027,sh,cta0018.seg_B2,1279080.0,1282294.0
2028,k,cta0018.seg_B2,1282294.0,1287106.0
2029,u4,cta0018.seg_B2,1287106.0,1294684.0
2030,u1,cta0018.seg_B2,1312232.0,1317262.0
2031,p,cta0018.seg_B2,1317262.0,1325466.0
2032,o0,cta0018.seg_B2,1325466.0,1333126.0
2033,r,cta0018.seg_B2,1333126.0,1337392.0
2034,n,cta0018.seg_B2,1337392.0,1339750.0
2035,a4,cta0018.seg_B2,1339750.0,1342994.0
2036,l',cta0018.seg_B2,1342994.0,1345430.0
2037,i1,cta0018.seg_B2,1345430.0,1349174.0
2038,l',cta0018.seg_B2,1349174.0,1352794.0
2039,e0,cta0018.seg_B2,1352794.0,1358344.0
2040,j,cta0018.seg_B2,1358344.0,1361754.0
2041,l',cta0018.seg_B2,1361754.0,1364174.0
2042,i4,cta0018.seg_B2,1364174.0,1366236.0
2043,f,cta0018.seg_B2,1366236.0,1369876.0
2044,s',cta0018.seg_B2,1369876.0,1373824.0
2045,i1,cta0018.seg_B2,1373824.0,1375620.0
2046,b',cta0018.seg_B2,1375620.0,1379120.0
2047,e0,cta0018.seg_B2,1379120.0,1382986.0
2048,t,cta0018.seg_B2,1382986.0,1387724.0
2049,v',cta0018.seg_B2,1387724.0,1390386.0
2050,i1,cta0018.seg_B2,1390386.0,1392818.0
2051,r,cta0018.seg_B2,1392818.0,1396694.0
2052,d',cta0018.seg_B2,1396694.0,1400452.0
2053,e0,cta0018.seg_B2,1400452.0,1404988.0
2054,f,cta0018.seg_B2,1404988.0,1407798.0
2055,sh,cta0018.seg_B2,1407798.0,1412898.0
2056,u4,cta0018.seg_B2,1412898.0,1415888.0
2057,j,cta0018.seg_B2,1415888.0,1417712.0
2058,z,cta0018.seg_B2,1417712.0,1420790.0
2059,g,cta0018.seg_B2,1420790.0,1424506.0
2060,a1,cta0018.seg_B2,1424506.0,1427974.0
2061,d,cta0018.seg_B2,1427974.0,1431904.0
2062,a0,cta0018.seg_B2,1431904.0,1437426.0
2063,m',cta0018.seg_B2,1437426.0,1440670.0
2064,i4,cta0018.seg_B2,1440670.0,1445596.0
2065,v,cta0018.seg_B2,1455766.0,1459524.0
2066,z,cta0018.seg_B2,1459524.0,1464126.0
2067,a1,cta0018.seg_B2,1464126.0,1468190.0
2068,i0,cta0018.seg_B2,1468190.0,1473588.0
2069,m,cta0018.seg_B2,1473588.0,1477352.0
2070,n,cta0018.seg_B2,1477352.0,1480312.0
2071,u4,cta0018.seg_B2,1480312.0,1483542.0
2072,j,cta0018.seg_B2,1483542.0,1485396.0
2073,n',cta0018.seg_B2,1485396.0,1487960.0
2074,i1,cta0018.seg_B2,1487960.0,1489636.0
2075,p,cta0018.seg_B2,1489636.0,1493332.0
2076,r',cta0018.seg_B2,1493332.0,1495226.0
2077,i1,cta0018.seg_B2,1495226.0,1500258.0
2078,j,cta0018.seg_B2,1500258.0,1501496.0
2079,a0,cta0018.seg_B2,1501496.0,1507266.0
2080,z',cta0018.seg_B2,1507266.0,1512198.0
2081,n',cta0018.seg_B2,1512198.0,1517532.0
2082,m,cta0019.seg_B2,0.0,6242.0
2083,u0,cta0019.seg_B2,6242.0,12454.0
2084,ch,cta0019.seg_B2,12454.0,18238.0
2085,i4,cta0019.seg_B2,18238.0,21040.0
2086,l,cta0019.seg_B2,21040.0,23266.0
2087,s',cta0019.seg_B2,23266.0,29838.0
2088,a4,cta0019.seg_B2,29838.0,37908.0
2089,i1,cta0019.seg_B2,51268.0,56414.0
2090,z,cta0019.seg_B2,56414.0,60466.0
2091,u1,cta0019.seg_B2,60466.0,63850.0
2092,m,cta0019.seg_B2,63850.0,67000.0
2093,l',cta0019.seg_B2,67000.0,70684.0
2094,a0,cta0019.seg_B2,70684.0,76308.0
2095,l,cta0019.seg_B2,76308.0,79686.0
2096,s',cta0019.seg_B2,79686.0,86826.0
2097,a4,cta0019.seg_B2,86826.0,92778.0
2098,l,cta0019.seg_B2,110370.0,115518.0
2099,a1,cta0019.seg_B2,115518.0,119582.0
2100,m,cta0019.seg_B2,119582.0,122670.0
2101,a0,cta0019.seg_B2,122670.0,125754.0
2102,l,cta0019.seg_B2,125754.0,128348.0
2103,s',cta0019.seg_B2,128348.0,134628.0
2104,i1,cta0019.seg_B2,134628.0,135592.0
2105,b',cta0019.seg_B2,135592.0,138944.0
2106,e0,cta0019.seg_B2,138944.0,142278.0
2107,g,cta0019.seg_B2,142278.0,147488.0
2108,o0,cta0019.seg_B2,147488.0,152688.0
2109,l,cta0019.seg_B2,152688.0,155630.0
2110,a4,cta0019.seg_B2,155630.0,157980.0
2111,v,cta0019.seg_B2,157980.0,161124.0
2112,u4,cta0019.seg_B2,161124.0,165228.0
2113,n,cta0019.seg_B2,183994.0,189668.0
2114,o0,cta0019.seg_B2,189668.0,192914.0
2115,p,cta0019.seg_B2,192914.0,196162.0
2116,a1,cta0019.seg_B2,196162.0,199414.0
2117,t,cta0019.seg_B2,199414.0,204726.0
2118,o0,cta0019.seg_B2,204726.0,209322.0
2119,m,cta0019.seg_B2,209322.0,215130.0
2120,p,cta0019.seg_B2,224212.0,227970.0
2121,r',cta0019.seg_B2,227970.0,229426.0
2122,i1,cta0019.seg_B2,229426.0,234146.0
2123,v,cta0019.seg_B2,234146.0,238142.0
2124,y0,cta0019.seg_B2,238142.0,243230.0
2125,k,cta0019.seg_B2,243230.0,252878.0
2126,p,cta0020.seg_B2,0.0,3210.0
2127,r',cta0020.seg_B2,3210.0,4882.0
2128,i1,cta0020.seg_B2,4882.0,8786.0
2129,v,cta0020.seg_B2,8786.0,12108.0
2130,y0,cta0020.seg_B2,12108.0,14616.0
2131,k,cta0020.seg_B2,14616.0,18518.0
2132,a1,cta0020.seg_B2,18518.0,21374.0
2133,t,cta0020.seg_B2,21374.0,24606.0
2134,t,cta0020.seg_B2,24606.0,27806.0
2135,a1,cta0020.seg_B2,27806.0,31490.0
2136,v,cta0020.seg_B2,31490.0,34742.0
2137,o0,cta0020.seg_B2,34742.0,38178.0
2138,sh,cta0020.seg_B2,38178.0,42952.0
2139,t,cta0020.seg_B2,42952.0,46332.0
2140,o0,cta0020.seg_B2,46332.0,48754.0
2141,u1,cta0020.seg_B2,48754.0,54176.0
2142,v',cta0020.seg_B2,54176.0,57642.0
2143,i0,cta0020.seg_B2,57642.0,62338.0
2144,d',cta0020.seg_B2,62338.0,66776.0
2145,i4,cta0020.seg_B2,66776.0,69362.0
2146,l,cta0020.seg_B2,69362.0,76346.0
2147,sh,cta0020.seg_B2,92678.0,97592.0
2148,t,cta0020.seg_B2,97592.0,101756.0
2149,o0,cta0020.seg_B2,101756.0,105888.0
2150,t,cta0020.seg_B2,105888.0,111176.0
2151,o0,cta0020.seg_B2,111176.0,116742.0
2152,zh,cta0020.seg_B2,116742.0,120812.0
2153,y4,cta0020.seg_B2,120812.0,127976.0
2154,u1,cta0020.seg_B2,135492.0,139226.0
2155,f,cta0020.seg_B2,139226.0,143624.0
2156,s',cta0020.seg_B2,143624.0,150472.0
2157,e0,cta0020.seg_B2,150472.0,156694.0
2158,h,cta0020.seg_B2,156694.0,165418.0
2159,i1,cta0020.seg_B2,188920.0,195384.0
2160,f,cta0020.seg_B2,195384.0,200252.0
2161,s',cta0020.seg_B2,200252.0,206466.0
2162,e0,cta0020.seg_B2,206466.0,213076.0
2163,p,cta0020.seg_B2,232618.0,236474.0
2164,r',cta0020.seg_B2,236474.0,238058.0
2165,i1,cta0020.seg_B2,238058.0,241890.0
2166,v,cta0020.seg_B2,241890.0,245406.0
2167,y0,cta0020.seg_B2,245406.0,250176.0
2168,k,cta0020.seg_B2,250176.0,255442.0
2169,l',cta0020.seg_B2,255442.0,258708.0
2170,i4,cta0020.seg_B2,258708.0,263028.0
2171,i1,cta0021.seg_B2,0.0,3180.0
2172,u1,cta0021.seg_B2,3180.0,6938.0
2173,s,cta0021.seg_B2,6938.0,9924.0
2174,p,cta0021.seg_B2,9924.0,13686.0
2175,a1,cta0021.seg_B2,13686.0,16630.0
2176,k,cta0021.seg_B2,16630.0,22246.0
2177,o0,cta0021.seg_B2,22246.0,26490.0
2178,i4,cta0021.seg_B2,26490.0,30278.0
2179,l,cta0021.seg_B2,30278.0,32802.0
2180,s',cta0021.seg_B2,32802.0,38242.0
2181,a4,cta0021.seg_B2,38242.0,40496.0
2182,n,cta0021.seg_B2,40496.0,43112.0
2183,a1,cta0021.seg_B2,43112.0,45792.0
2184,t,cta0021.seg_B2,45792.0,50100.0
2185,o0,cta0021.seg_B2,50100.0,53354.0
2186,j,cta0021.seg_B2,53354.0,56938.0
2187,i0,cta0021.seg_B2,56938.0,61362.0
2188,s',cta0021.seg_B2,61362.0,65270.0
2189,t',cta0021.seg_B2,65270.0,69814.0
2190,i4,cta0021.seg_B2,69814.0,72394.0
2191,n',cta0021.seg_B2,72394.0,76492.0
2192,i4,cta0021.seg_B2,76492.0,81854.0
2193,sh,cta0021.seg_B2,98464.0,103446.0
2194,t,cta0021.seg_B2,103446.0,106784.0
2195,o0,cta0021.seg_B2,106784.0,110444.0
2196,n',cta0021.seg_B2,110444.0,113736.0
2197,e0,cta0021.seg_B2,113736.0,118000.0
2198,t,cta0021.seg_B2,118000.0,120872.0
2199,v,cta0021.seg_B2,120872.0,124392.0
2200,zh,cta0021.seg_B2,124392.0,128212.0
2201,y0,cta0021.seg_B2,128212.0,133436.0
2202,z',cta0021.seg_B2,133436.0,136380.0
2203,n',cta0021.seg_B2,136380.0,139008.0
2204,i4,cta0021.seg_B2,139008.0,141574.0
2205,n',cta0021.seg_B2,141574.0,143866.0
2206,i1,cta0021.seg_B2,143866.0,146316.0
2207,ch,cta0021.seg_B2,146316.0,150646.0
2208,i1,cta0021.seg_B2,150646.0,152310.0
2209,v,cta0021.seg_B2,152310.0,154438.0
2210,o0,cta0021.seg_B2,154438.0,157006.0
2211,b,cta0021.seg_B2,157006.0,161422.0
2212,o0,cta0021.seg_B2,161422.0,165682.0
2213,l',cta0021.seg_B2,165682.0,168864.0
2214,i4,cta0021.seg_B2,168864.0,169050.0
2215,j,cta0021.seg_B2,169050.0,173708.0
2216,m,cta0021.seg_B2,173708.0,179296.0
2217,u0,cta0021.seg_B2,179296.0,184634.0
2218,d,cta0021.seg_B2,184634.0,188268.0
2219,r,cta0021.seg_B2,188268.0,189390.0
2220,a4,cta0021.seg_B2,189390.0,190840.0
2221,v,cta0021.seg_B2,190840.0,193972.0
2222,a4,cta0021.seg_B2,193972.0,196052.0
2223,i1,cta0021.seg_B2,196052.0,198630.0
2224,c,cta0021.seg_B2,198630.0,206268.0
2225,e0,cta0021.seg_B2,206268.0,210682.0
2226,n,cta0021.seg_B2,210682.0,213642.0
2227,n,cta0021.seg_B2,213642.0,216340.0
2228,a4,cta0021.seg_B2,216340.0,218172.0
2229,v,cta0021.seg_B2,218172.0,220762.0
2230,a4,cta0021.seg_B2,220762.0,223696.0
2231,ch,cta0021.seg_B2,223696.0,230746.0
2232,e0,cta0021.seg_B2,230746.0,234326.0
2233,m,cta0021.seg_B2,234326.0,237264.0
2234,p,cta0021.seg_B2,237264.0,243284.0
2235,a1,cta0021.seg_B2,243284.0,246318.0
2236,k,cta0021.seg_B2,246318.0,254290.0
2237,o0,cta0021.seg_B2,254290.0,260338.0
2238,j,cta0021.seg_B2,260338.0,265200.0
2239,i1,cta0021.seg_B2,291186.0,296716.0
2240,j,cta0021.seg_B2,296716.0,301098.0
2241,i1,cta0021.seg_B2,301098.0,304310.0
2242,v,cta0021.seg_B2,304310.0,308462.0
2243,o0,cta0021.seg_B2,308462.0,313802.0
2244,t,cta0021.seg_B2,313802.0,318186.0
2245,o0,cta0021.seg_B2,318186.0,324704.0
2246,n,cta0021.seg_B2,340882.0,346812.0
2247,u0,cta0021.seg_B2,346812.0,351658.0
2248,zh,cta0021.seg_B2,351658.0,355648.0
2249,n,cta0021.seg_B2,355648.0,357200.0
2250,a4,cta0021.seg_B2,357200.0,359378.0
2251,b',cta0021.seg_B2,359378.0,363622.0
2252,i1,cta0021.seg_B2,363622.0,366510.0
2253,r',cta0021.seg_B2,366510.0,368744.0
2254,e0,cta0021.seg_B2,368744.0,373718.0
2255,ch,cta0021.seg_B2,373718.0,380372.0
2256,i1,cta0021.seg_B2,380372.0,391492.0
2257,z,cta0021.seg_B2,391492.0,394900.0
2258,a1,cta0021.seg_B2,394900.0,399196.0
2259,f,cta0021.seg_B2,399196.0,402936.0
2260,s',cta0021.seg_B2,402936.0,408842.0
2261,e0,cta0021.seg_B2,408842.0,412822.0
2262,h,cta0021.seg_B2,412822.0,416442.0
2263,s',cta0021.seg_B2,416442.0,423160.0
2264,i0,cta0021.seg_B2,423160.0,427146.0
2265,l,cta0021.seg_B2,427146.0,432180.0
2266,p,cta0022.seg_B2,0.0,3064.0
2267,a1,cta0022.seg_B2,3064.0,7152.0
2268,e0,cta0022.seg_B2,7152.0,10648.0
2269,t,cta0022.seg_B2,10648.0,14190.0
2270,a4,cta0022.seg_B2,14190.0,15060.0
2271,m,cta0022.seg_B2,15060.0,18338.0
2272,u4,cta0022.seg_B2,18338.0,20356.0
2273,k,cta0022.seg_B2,20356.0,23702.0
2274,a1,cta0022.seg_B2,23702.0,26490.0
2275,g,cta0022.seg_B2,26490.0,29236.0
2276,d,cta0022.seg_B2,29236.0,32598.0
2277,a0,cta0022.seg_B2,32598.0,35936.0
2278,l',cta0022.seg_B2,35936.0,39460.0
2279,e0,cta0022.seg_B2,39460.0,43090.0
2280,n,cta0022.seg_B2,43090.0,46234.0
2281,a4,cta0022.seg_B2,46234.0,48310.0
2282,v,cta0022.seg_B2,48310.0,51596.0
2283,d,cta0022.seg_B2,51596.0,55212.0
2284,r,cta0022.seg_B2,55212.0,56606.0
2285,u0,cta0022.seg_B2,56606.0,58806.0
2286,g,cta0022.seg_B2,58806.0,61684.0
2287,z,cta0022.seg_B2,61684.0,65250.0
2288,a2,cta0022.seg_B2,65250.0,67250.0
2289,g,cta0022.seg_B2,67250.0,70782.0
2290,a2,cta0022.seg_B2,70782.0,72552.0
2291,v,cta0022.seg_B2,72552.0,74756.0
2292,a1,cta0022.seg_B2,74756.0,78958.0
2293,r',cta0022.seg_B2,78958.0,79858.0
2294,i0,cta0022.seg_B2,79858.0,83458.0
2295,l,cta0022.seg_B2,83458.0,86774.0
2296,a4,cta0022.seg_B2,86774.0,88504.0
2297,a1,cta0022.seg_B2,88504.0,91656.0
2298,b,cta0022.seg_B2,91656.0,95468.0
2299,a1,cta0022.seg_B2,95468.0,98840.0
2300,b,cta0022.seg_B2,98840.0,101990.0
2301,m',cta0022.seg_B2,101990.0,105634.0
2302,e0,cta0022.seg_B2,105634.0,108836.0
2303,n',cta0022.seg_B2,108836.0,111582.0
2304,i4,cta0022.seg_B2,111582.0,113360.0
2305,s,cta0022.seg_B2,113360.0,117280.0
2306,m,cta0022.seg_B2,117280.0,120510.0
2307,a2,cta0022.seg_B2,120510.0,121884.0
2308,r,cta0022.seg_B2,121884.0,123636.0
2309,k,cta0022.seg_B2,123636.0,128256.0
2310,u1,cta0022.seg_B2,128256.0,129574.0
2311,sh,cta0022.seg_B2,129574.0,135110.0
2312,e0,cta0022.seg_B2,135110.0,139134.0
2313,v',cta0022.seg_B2,139134.0,142112.0
2314,i4,cta0022.seg_B2,142112.0,143228.0
2315,ch,cta0022.seg_B2,143228.0,149452.0
2316,i4,cta0022.seg_B2,149452.0,150346.0
2317,m',cta0022.seg_B2,150346.0,153550.0
2318,i4,cta0022.seg_B2,153550.0,159108.0
2319,p,cta0022.seg_B2,174336.0,177632.0
2320,o0,cta0022.seg_B2,177632.0,182358.0
2321,z',cta0022.seg_B2,182358.0,185512.0
2322,n',cta0022.seg_B2,185512.0,188526.0
2323,i4,cta0022.seg_B2,188526.0,190542.0
2324,m,cta0022.seg_B2,190542.0,193286.0
2325,v',cta0022.seg_B2,193286.0,196162.0
2326,e0,cta0022.seg_B2,196162.0,201752.0
2327,ch,cta0022.seg_B2,201752.0,206526.0
2328,i4,cta0022.seg_B2,206526.0,208032.0
2329,r,cta0022.seg_B2,208032.0,209724.0
2330,a4,cta0022.seg_B2,209724.0,212278.0
2331,m,cta0022.seg_B2,212278.0,215516.0
2332,d,cta0022.seg_B2,215516.0,218090.0
2333,a1,cta0022.seg_B2,218090.0,221098.0
2334,v,cta0022.seg_B2,221098.0,224820.0
2335,n,cta0022.seg_B2,224820.0,227572.0
2336,o0,cta0022.seg_B2,227572.0,230962.0
2337,a1,cta0022.seg_B2,230962.0,234336.0
2338,t,cta0022.seg_B2,234336.0,238484.0
2339,u0,cta0022.seg_B2,238484.0,244208.0
2340,zh,cta0022.seg_B2,244208.0,247342.0
2341,y4,cta0022.seg_B2,247342.0,248822.0
2342,n,cta0022.seg_B2,248822.0,251712.0
2343,a4,cta0022.seg_B2,251712.0,253252.0
2344,l',cta0022.seg_B2,253252.0,255778.0
2345,i4,cta0022.seg_B2,255778.0,258004.0
2346,n,cta0022.seg_B2,258004.0,261474.0
2347,a1,cta0022.seg_B2,261474.0,264206.0
2348,t,cta0022.seg_B2,264206.0,268016.0
2349,a0,cta0022.seg_B2,268016.0,271458.0
2350,sh,cta0022.seg_B2,271458.0,273980.0
2351,k,cta0022.seg_B2,273980.0,278200.0
2352,a4,cta0022.seg_B2,278200.0,279172.0
2353,s,cta0022.seg_B2,279172.0,283318.0
2354,p,cta0022.seg_B2,283318.0,287336.0
2355,a1,cta0022.seg_B2,287336.0,290976.0
2356,l,cta0022.seg_B2,290976.0,293404.0
2357,a0,cta0022.seg_B2,293404.0,300296.0
2358,d,cta0022.seg_B2,326058.0,330592.0
2359,m',cta0022.seg_B2,330592.0,333624.0
2360,i0,cta0022.seg_B2,333624.0,337172.0
2361,t,cta0022.seg_B2,337172.0,341768.0
2362,r',cta0022.seg_B2,341768.0,343232.0
2363,i4,cta0022.seg_B2,343232.0,346452.0
2364,j,cta0022.seg_B2,346452.0,349598.0
2365,f,cta0022.seg_B2,349598.0,354004.0
2366,i1,cta0022.seg_B2,354004.0,361096.0
2367,s,cta0022.seg_B2,361096.0,364476.0
2368,p,cta0022.seg_B2,364476.0,368872.0
2369,u1,cta0022.seg_B2,368872.0,371334.0
2370,g,cta0022.seg_B2,371334.0,375254.0
2371,a0,cta0022.seg_B2,375254.0,380628.0
2372,l,cta0022.seg_B2,380628.0,382186.0
2373,s',cta0022.seg_B2,382186.0,388650.0
2374,a4,cta0022.seg_B2,388650.0,395770.0
2375,k,cta0023.seg_B2,0.0,4740.0
2376,t,cta0023.seg_B2,4740.0,10042.0
2377,o0,cta0023.seg_B2,10042.0,14918.0
2378,t,cta0023.seg_B2,14918.0,18556.0
2379,a1,cta0023.seg_B2,18556.0,22028.0
2380,k',cta0023.seg_B2,22028.0,27252.0
2381,i4,cta0023.seg_B2,27252.0,32090.0
2382,m,cta0023.seg_B2,32090.0,36200.0
2383,a2,cta0023.seg_B2,36200.0,37428.0
2384,r,cta0023.seg_B2,37428.0,39402.0
2385,k,cta0023.seg_B2,39402.0,44186.0
2386,u1,cta0023.seg_B2,44186.0,45606.0
2387,sh,cta0023.seg_B2,45606.0,51486.0
2388,e0,cta0023.seg_B2,51486.0,56216.0
2389,v',cta0023.seg_B2,56216.0,58538.0
2390,i4,cta0023.seg_B2,58538.0,59704.0
2391,ch,cta0023.seg_B2,59704.0,66788.0
2392,i4,cta0023.seg_B2,66788.0,72346.0
2393,a1,cta0024.seg_B2,0.0,4646.0
2394,t,cta0024.seg_B2,4646.0,7850.0
2395,k,cta0024.seg_B2,7850.0,11980.0
2396,u0,cta0024.seg_B2,11980.0,16498.0
2397,d,cta0024.seg_B2,16498.0,19458.0
2398,a4,cta0024.seg_B2,19458.0,22066.0
2399,a1,cta0024.seg_B2,22066.0,24756.0
2400,n,cta0024.seg_B2,24756.0,27622.0
2401,a0,cta0024.seg_B2,27622.0,30656.0
2402,i0,cta0024.seg_B2,30656.0,33934.0
2403,h,cta0024.seg_B2,33934.0,36514.0
2404,v,cta0024.seg_B2,36514.0,38902.0
2405,z',cta0024.seg_B2,38902.0,43914.0
2406,i1,cta0024.seg_B2,43914.0,46692.0
2407,l,cta0024.seg_B2,46692.0,50090.0
2408,a0,cta0024.seg_B2,50090.0,57052.0
2409,d,cta0025.seg_B2,0.0,4070.0
2410,v,cta0025.seg_B2,4070.0,6678.0
2411,u1,cta0025.seg_B2,6678.0,8914.0
2412,h,cta0025.seg_B2,8914.0,10270.0
2413,k,cta0025.seg_B2,10270.0,14746.0
2414,o0,cta0025.seg_B2,14746.0,17932.0
2415,m,cta0025.seg_B2,17932.0,20758.0
2416,n,cta0025.seg_B2,20758.0,22122.0
2417,a4,cta0025.seg_B2,22122.0,24618.0
2418,t,cta0025.seg_B2,24618.0,28434.0
2419,n,cta0025.seg_B2,28434.0,29352.0
2420,a4,cta0025.seg_B2,29352.0,31694.0
2421,j,cta0025.seg_B2,31694.0,33800.0
2422,k,cta0025.seg_B2,33800.0,37506.0
2423,v,cta0025.seg_B2,37506.0,39212.0
2424,a1,cta0025.seg_B2,39212.0,42328.0
2425,r,cta0025.seg_B2,42328.0,44420.0
2426,t',cta0025.seg_B2,44420.0,50198.0
2427,i0,cta0025.seg_B2,50198.0,54730.0
2428,r,cta0025.seg_B2,54730.0,56148.0
